Province_State,Country_Region,Lat,Long,Date,Population,Confirmed,Deaths,Combined_Key,ConfirmedNew,DeathsNew,ConfirmedNewMean,DeathsNewMean
Guam,US,13.450125700000001,144.75755102972062,2020-04-12,283785111,501973,27225,"Guam, US",24130.0,1776.0,27796.571428571428,2146.714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-04-13,283785111,525456,29227,"Guam, US",23483.0,2002.0,27246.85714285714,2166.0
Guam,US,13.450125700000001,144.75755102972062,2020-04-14,283785111,551854,31706,"Guam, US",26398.0,2479.0,27096.14285714286,2139.285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-04-15,283785111,575907,34048,"Guam, US",24053.0,2342.0,26410.85714285714,2169.285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-04-16,283785111,603253,36159,"Guam, US",27346.0,2111.0,25925.285714285714,2141.4285714285716
Guam,US,13.450125700000001,144.75755102972062,2020-04-17,283785111,631769,38191,"Guam, US",28516.0,2032.0,25812.0,2098.285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-04-18,283785111,656842,40003,"Guam, US",25073.0,1812.0,25571.285714285714,2079.1428571428573
Guam,US,13.450125700000001,144.75755102972062,2020-04-19,283785111,679739,41875,"Guam, US",22897.0,1872.0,25395.14285714286,2092.8571428571427
Guam,US,13.450125700000001,144.75755102972062,2020-04-20,283785111,704073,44113,"Guam, US",24334.0,2238.0,25516.714285714286,2126.5714285714284
Guam,US,13.450125700000001,144.75755102972062,2020-04-21,283785111,729356,46830,"Guam, US",25283.0,2717.0,25357.428571428572,2160.5714285714284
Guam,US,13.450125700000001,144.75755102972062,2020-04-22,283785111,752538,48957,"Guam, US",23182.0,2127.0,25233.0,2129.8571428571427
Guam,US,13.450125700000001,144.75755102972062,2020-04-23,283785111,781599,51503,"Guam, US",29061.0,2546.0,25478.0,2192.0
Guam,US,13.450125700000001,144.75755102972062,2020-04-24,283785111,810863,53738,"Guam, US",29264.0,2235.0,25584.85714285714,2221.0
Guam,US,13.450125700000001,144.75755102972062,2020-04-25,283785111,838383,54621,"Guam, US",27520.0,883.0,25934.428571428572,2088.285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-04-26,283785111,862771,56096,"Guam, US",24388.0,1475.0,26147.428571428572,2031.5714285714287
Guam,US,13.450125700000001,144.75755102972062,2020-04-27,283785111,882808,57243,"Guam, US",20037.0,1147.0,25533.571428571428,1875.7142857142858
Guam,US,13.450125700000001,144.75755102972062,2020-04-28,283785111,904520,59366,"Guam, US",21712.0,2123.0,25023.428571428572,1790.857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-04-29,283785111,928610,61702,"Guam, US",24090.0,2336.0,25153.14285714286,1820.7142857142858
Guam,US,13.450125700000001,144.75755102972062,2020-04-30,283785111,954445,63988,"Guam, US",25835.0,2286.0,24692.285714285714,1783.5714285714287
Guam,US,13.450125700000001,144.75755102972062,2020-05-01,283785111,985449,65639,"Guam, US",31004.0,1651.0,24940.85714285714,1700.142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-05-02,283785111,1010781,67194,"Guam, US",25332.0,1555.0,24628.285714285714,1796.142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-05-03,283785111,1032166,68265,"Guam, US",21385.0,1071.0,24199.285714285714,1738.4285714285713
Guam,US,13.450125700000001,144.75755102972062,2020-05-04,283785111,1053107,69584,"Guam, US",20941.0,1319.0,24328.428571428572,1763.0
Guam,US,13.450125700000001,144.75755102972062,2020-05-05,283785111,1073593,71654,"Guam, US",20486.0,2070.0,24153.285714285714,1755.4285714285713
Guam,US,13.450125700000001,144.75755102972062,2020-05-06,283785111,1095199,73958,"Guam, US",21606.0,2304.0,23798.428571428572,1750.857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-05-07,283785111,1120155,75768,"Guam, US",24956.0,1810.0,23672.85714285714,1682.857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-05-08,283785111,1143666,77357,"Guam, US",23511.0,1589.0,22602.428571428572,1674.0
Guam,US,13.450125700000001,144.75755102972062,2020-05-09,283785111,1165094,78769,"Guam, US",21428.0,1412.0,22044.714285714286,1653.5714285714287
Guam,US,13.450125700000001,144.75755102972062,2020-05-10,283785111,1182438,79605,"Guam, US",17344.0,836.0,21467.428571428572,1620.0
Guam,US,13.450125700000001,144.75755102972062,2020-05-11,283785111,1197799,80524,"Guam, US",15361.0,919.0,20670.285714285714,1562.857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-05-12,283785111,1218274,82025,"Guam, US",20475.0,1501.0,20668.714285714286,1481.5714285714287
Guam,US,13.450125700000001,144.75755102972062,2020-05-13,283785111,1235771,83606,"Guam, US",17497.0,1581.0,20081.714285714286,1378.2857142857142
Guam,US,13.450125700000001,144.75755102972062,2020-05-14,283785111,1260143,85197,"Guam, US",24372.0,1591.0,19998.285714285714,1347.0
Guam,US,13.450125700000001,144.75755102972062,2020-05-15,283785111,1282388,86720,"Guam, US",22245.0,1523.0,19817.428571428572,1337.5714285714287
Guam,US,13.450125700000001,144.75755102972062,2020-05-16,283785111,1303572,87909,"Guam, US",21184.0,1189.0,19782.571428571428,1305.7142857142858
Guam,US,13.450125700000001,144.75755102972062,2020-05-17,283785111,1320555,88573,"Guam, US",16983.0,664.0,19731.0,1281.142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-05-18,283785111,1342292,84241,"Guam, US",21737.0,-4332.0,20641.85714285714,531.0
Guam,US,13.450125700000001,144.75755102972062,2020-05-19,283785111,1360405,85567,"Guam, US",18113.0,1326.0,20304.428571428572,506.0
Guam,US,13.450125700000001,144.75755102972062,2020-05-20,283785111,1379975,86767,"Guam, US",19570.0,1200.0,20600.571428571428,451.57142857142856
Guam,US,13.450125700000001,144.75755102972062,2020-05-21,283785111,1403028,87784,"Guam, US",23053.0,1017.0,20412.14285714286,369.57142857142856
Guam,US,13.450125700000001,144.75755102972062,2020-05-22,283785111,1423627,88972,"Guam, US",20599.0,1188.0,20177.0,321.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-05-23,283785111,1441799,89916,"Guam, US",18172.0,944.0,19746.714285714286,286.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-05-24,283785111,1459525,90435,"Guam, US",17726.0,519.0,19852.85714285714,266.0
Guam,US,13.450125700000001,144.75755102972062,2020-05-25,283785111,1474871,90924,"Guam, US",15346.0,489.0,18939.85714285714,954.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-05-26,283785111,1490508,91535,"Guam, US",15637.0,611.0,18586.14285714286,852.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-05-27,283785111,1507250,92952,"Guam, US",16742.0,1417.0,18182.14285714286,883.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-05-28,283785111,1525996,94022,"Guam, US",18746.0,1070.0,17566.85714285714,891.1428571428571
Guam,US,13.450125700000001,144.75755102972062,2020-05-29,283785111,1546814,94976,"Guam, US",20818.0,954.0,17598.14285714286,857.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-05-30,283785111,1566819,95771,"Guam, US",20005.0,795.0,17860.0,836.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-05-31,283785111,1583469,96353,"Guam, US",16650.0,582.0,17706.285714285714,845.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-06-01,283785111,1597621,97052,"Guam, US",14152.0,699.0,17535.714285714286,875.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-06-02,283785111,1616198,97990,"Guam, US",18577.0,938.0,17955.714285714286,922.1428571428571
Guam,US,13.450125700000001,144.75755102972062,2020-06-03,283785111,1632654,98842,"Guam, US",16456.0,852.0,17914.85714285714,841.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-06-04,283785111,1650120,99708,"Guam, US",17466.0,866.0,17732.0,812.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-06-05,283785111,1671166,100462,"Guam, US",21046.0,754.0,17764.571428571428,783.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-06-06,283785111,1687981,101012,"Guam, US",16815.0,550.0,17308.85714285714,748.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-06-07,283785111,1702323,101402,"Guam, US",14342.0,390.0,16979.14285714286,721.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-06-08,283785111,1715263,101861,"Guam, US",12940.0,459.0,16806.0,687.0
Guam,US,13.450125700000001,144.75755102972062,2020-06-09,283785111,1730219,102681,"Guam, US",14956.0,820.0,16288.714285714286,670.1428571428571
Guam,US,13.450125700000001,144.75755102972062,2020-06-10,283785111,1747000,103465,"Guam, US",16781.0,784.0,16335.142857142857,660.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-06-11,283785111,1765551,104198,"Guam, US",18551.0,733.0,16490.14285714286,641.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-06-12,283785111,1785615,104944,"Guam, US",20064.0,746.0,16349.857142857143,640.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-06-13,283785111,1806339,105575,"Guam, US",20724.0,631.0,16908.285714285714,651.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-06-14,283785111,1822262,105829,"Guam, US",15923.0,254.0,17134.14285714286,632.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-06-15,283785111,1837828,106180,"Guam, US",15566.0,351.0,17509.285714285714,617.0
Guam,US,13.450125700000001,144.75755102972062,2020-06-16,283785111,1856634,106920,"Guam, US",18806.0,740.0,18059.285714285714,605.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-06-17,283785111,1877255,107537,"Guam, US",20621.0,617.0,18607.85714285714,581.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-06-18,283785111,1899494,108146,"Guam, US",22239.0,609.0,19134.714285714286,564.0
Guam,US,13.450125700000001,144.75755102972062,2020-06-19,283785111,1923858,108709,"Guam, US",24364.0,563.0,19749.0,537.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-06-20,283785111,1949739,109197,"Guam, US",25881.0,488.0,20485.714285714286,517.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-06-21,283785111,1969562,109461,"Guam, US",19823.0,264.0,21042.85714285714,518.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-06-22,283785111,1992535,109808,"Guam, US",22973.0,347.0,22101.0,518.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-06-23,283785111,2020391,110548,"Guam, US",27856.0,740.0,23393.85714285714,518.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-06-24,283785111,2048931,111192,"Guam, US",28540.0,644.0,24525.14285714286,522.1428571428571
